date	Worldwide Profit	Domestic Profit	zero
1092	-27779401	-27779401	0
1093	-27507986	-28190986	0
1094	20532491	-29458451	0
1095	-26879733	-29472875	0
1096	1598133	-29701867	0
1097	-10357316	-31357316	0
1098	-3532394	-31585286	0
1099	-33853591	-33853591	0
1100	119539660	-36694030	0
1101	-35889542	-37083113	0
1102	-36511129	-37737712	0
1103	30566773	-38433227	0
1104	-13922582	-40382392	0
1105	-13318189	-41318189	0
1106	-42845460	-42845460	0
1107	-45000000	-45000000	0
1108	182640757	91525503	0
1109	298333917	128494360	0
1110	256400000	106415432	0
1111	121600852	9300852	0
1112	4434366	-12837455	0
1113	-21920015	-21920015	0
1114	-31657368	-37894825	0
1115	-40515669	-40515669	0
1116	186727774	116581587	0
1117	37013623	8768623	0
1118	19063972	-5964485	0
1119	6037621	-18462379	0
1120	20078756	-18569728	0
1121	33847393	-13378502	0
1122	228340892	116340892	0
1123	160812429	96447667	0
1124	321728226	74089678	0
1125	185793915	64793915	0
1126	131044410	46073507	0
1127	84337168	23337168	0
1128	88788243	18054530	0
1129	29000000	15000000	0
1130	31239258	3290318	0
1131	21781100	-456793	0
1132	-747572	-747572	0
1133	48300442	-4337838	0
1134	14438555	-6771304	0
1135	112697509	-8802491	0
1136	-5802779	-15585473	0
1137	14331864	-17624564	0
1138	18437727	-17850368	0
1139	-21155093	-21155093	0
1140	3688337	-23380000	0
1141	23507017	-23792983	0
1142	-33485675	-36333660	0
1143	-37631547	-37631547	0
1144	-30243078	-40740307	0
1145	41833602	-42000000	0
1146	204769202	75724075	0
1147	59622586	15083966	0
1148	-18891023	-18891023	0
1149	-33795862	-33795862	0
1150	632806292	253506292	0
1151	243218368	169218368	0
1152	311774938	136591618	0
1153	530224026	126167230	0
1154	274709717	123958031	0
1155	217878294	110117807	0
1156	149714544	98614544	0
1157	410573960	86573960	0
1158	109804632	85095601	0
1159	137835231	76735231	0
1160	127851995	71760631	0
1161	282666269	69116271	0
1162	112206165	68706165	0
1163	92310685	67404544	0
1164	184922135	56962694	0
1165	57470701	55020213	0
1166	86646119	54125426	0
1167	141053657	53953653	0
1168	138710620	50710620	0
1169	66511453	50411453	0
1170	121838076	49138076	0
1171	203700000	47666629	0
1172	101208010	46208010	0
1173	155111193	43911193	0
1174	80612565	41612565	0
1175	88792135	41292135	0
1176	171481986	38142084	0
1177	84823094	35305995	0
1178	118753820	34103820	0
1179	110886329	32266306	0
1180	31759298	31759298	0
1181	51729503	31440011	0
1182	30836296	30836296	0
1183	165400000	30405498	0
1184	97047376	30165972	0
1185	105238250	26808615	0
1186	147384627	26477700	0
1187	99474906	24167069	0
1188	96123083	23686397	0
1189	51276824	20974475	0
1190	18855732	18855732	0
1191	47145086	18009200	0
1192	78097882	17887882	0
1193	18501127	17806952	0
1194	34156610	17012977	0
1195	47937226	14967359	0
1196	31052676	14452676	0
1197	65945357	14445357	0
1198	35389090	14228104	0
1199	64407366	13089891	0
1200	74830111	12330111	0
1201	87234389	12000688	0
1202	12685425	11853450	0
1203	81032272	10866635	0
1204	106300356	10572589	0
1205	150111813	10096813	0
1206	52111551	7958031	0
1207	52155498	7806295	0
1208	25282732	7047013	0
1209	6210024	6210024	0
1210	66548738	6012734	0
1211	5856732	5856732	0
1212	4948240	4948240	0
1213	18212953	4175394	0
1214	46760995	2720965	0
1215	117887643	2587643	0
1216	10071069	2071069	0
1217	86069509	-1456527	0
1218	55989590	-1819072	0
1219	-1940425	-1940425	0
1220	50717684	-2247069	0
1221	61162106	-2587055	0
1222	-2865785	-2865785	0
1223	32295262	-3334146	0
1224	56238885	-3716499	0
1225	11867723	-3962091	0
1226	13864342	-6135658	0
1227	15696705	-6491078	0
1228	-6595206	-6595206	0
1229	7787943	-6964603	0
1230	9686263	-7137896	0
1231	7847881	-8152119	0
1232	-8164400	-8164400	0
1233	19795070	-8988268	0
1234	6666955	-9018150	0
1235	-9800895	-9800895	0
1236	29807260	-10192740	0
1237	435694	-10625822	0
1238	-8329380	-10922453	0
1239	-11455880	-11455880	0
1240	-12336018	-12336018	0
1241	-12946185	-12946185	0
1242	38269970	-13185043	0
1243	25644290	-14821835	0
1244	22226214	-14873786	0
1245	51126600	-15172772	0
1246	-16177442	-16177442	0
1247	-1882242	-17282242	0
1248	-17566085	-17566085	0
1249	-17673753	-17673753	0
1250	6176322	-18823678	0
1251	7085064	-18997081	0
1252	-19768240	-19768240	0
1253	-2429563	-19829563	0
1254	-14306002	-19842700	0
1255	129590606	-20980118	0
1256	-21549873	-21549873	0
1257	20862471	-24037529	0
1258	-20582818	-25032818	0
1259	-25075645	-25075645	0
1260	-25551411	-25551411	0
1261	-25624819	-25624819	0
1262	-25641967	-25641967	0
1263	-20277010	-25753512	0
1264	-246043	-25953405	0
1265	-18784118	-25981636	0
1266	-26567018	-26567018	0
1267	-4804061	-26604061	0
1268	-26791977	-26791977	0
1269	-27654117	-27917609	0
1270	-28381568	-29335251	0
1271	-29282579	-29552579	0
1272	-22966569	-29669147	0
1273	-29929349	-30348000	0
1274	-23826407	-32611346	0
1275	-33000000	-33000000	0
1276	-13262000	-33262000	0
1277	-33885763	-33885763	0
1278	-27375529	-35164032	0
1279	-23827800	-35222993	0
1280	41185948	-35436971	0
1281	-7982878	-36324928	0
1282	-25061851	-37183482	0
1283	-33658175	-38358175	0
1284	-39084160	-39084160	0
1285	-32270448	-39123329	0
1286	-19277550	-39340790	0
1287	79627047	-39372953	0
1288	-39536270	-39536270	0
1289	-1100208	-39870922	0
1290	-39920877	-39920877	0
1291	-12999619	-40000000	0
1292	-40000000	-40000000	0
1293	-40000000	-40000000	0
1294	63332135	24414846	0
1295	20950623	20950623	0
1296	30538833	3674040	0
1297	42150788	-3712212	0
1298	-1258525	-8858525	0
1299	1140858	-13664065	0
1300	-32570135	-33118496	0
1301	19387299	-32005041	0
1302	168512310	106512310	0
1303	144365114	89214072	0
1304	167298907	50915214	0
1305	81721296	47846296	0
1306	81839306	37510568	0
1307	69075645	32958439	0
1308	23834214	23834214	0
1309	78809717	20709717	0
1310	67887837	15374681	0
1311	35956241	12699241	0
1312	56763758	4025135	0
1313	19753825	2334024	0
1314	12970660	1177215	0
1315	6411527	-6188473	0
1316	60230839	-11052376	0
1317	-8455468	-13955468	0
1318	-13484010	-15229136	0
1319	20394308	-19346254	0
1320	-20630459	-20630459	0
1321	-18682235	-21008098	0
1322	-10498186	-21071330	0
1323	-27770700	-27770700	0
1324	-20169756	-30128307	0
1325	-31517805	-31517805	0
1326	-37376626	-37376626	0
1327	-32526959	-38000000	0
1328	43152203	3652203	0
1329	-12383260	-21252841	0
1330	-27836372	-27856275	0
1331	365280159	155769854	0
1332	230816276	113394119	0
1333	115566881	55186262	0
1334	59068724	35286779	0
1335	131167798	23355347	0
1336	57081683	11006762	0
1337	18909910	7875481	0
1338	60143987	-3952367	0
1339	30029956	-6894032	0
1340	11446802	-14549025	0
1341	-12064201	-15947970	0
1342	-21500000	-36500000	0
1343	157737977	63967670	0
1344	66226631	35026631	0
1345	81448157	32208190	0
1346	123932841	19432841	0
1347	29967750	14269859	0
1348	14129186	14129186	0
1349	9124533	6024533	0
1350	7797731	-9500000	0
1351	-12639221	-12639221	0
1352	-21621647	-21621647	0
1353	-22947259	-22947259	0
1354	-23660367	-23660367	0
1355	-33045595	-33045595	0
1356	-31979010	-34930666	0
1357	-36000000	-36000000	0
1358	3083765	2588228	0
1359	430764086	242322503	0
1360	270705794	220959475	0
1361	374132777	213972777	0
1362	275250345	170957794	0
1363	217084251	136050328	0
1364	210266822	106153686	0
1365	279768020	104799547	0
1366	140361578	99506920	0
1367	291073155	89740460	0
1368	177417601	82538559	0
1369	162692062	77692062	0
1370	79962525	48299761	0
1371	104000000	47258456	0
1372	122852532	46159365	0
1373	183535708	45277646	0
1374	47035643	44614985	0
1375	147291969	44091969	0
1376	196651430	43651430	0
1377	66162333	32962333	0
1378	55221182	32544505	0
1379	75604977	29604977	0
1380	48109359	28939454	0
1381	48226569	28826569	0
1382	82729621	28075011	0
1383	50911226	26280963	0
1384	78300401	25000401	0
1385	25376247	24699513	0
1386	27871766	22651794	0
1387	21876365	21876365	0
1388	111595891	20802754	0
1389	61096018	19149098	0
1390	18293628	17333738	0
1391	60104304	14492060	0
1392	60815690	12415690	0
1393	54102315	10802315	0
1394	9707772	9707772	0
1395	23894863	8894863	0
1396	35187088	8799818	0
1397	30303052	6954997	0
1398	50761789	5687294	0
1399	42392139	4692139	0
1400	68200000	4532308	0
1401	30084116	4046489	0
1402	11309644	2629831	0
1403	130103952	2553932	0
1404	40281179	2490007	0
1405	44006030	2306030	0
1406	18425292	1805288	0
1407	10680201	-419799	0
1408	80476509	-1012243	0
1409	-1577194	-1577194	0
1410	64210975	-1789025	0
1411	-1499380	-2131651	0
1412	76854182	-2480678	0
1413	35064800	-2935200	0
1414	33712365	-3401692	0
1415	42220596	-4308561	0
1416	-4692196	-4692196	0
1417	62613438	-5988785	0
1418	17649951	-6312165	0
1419	19768418	-6682487	0
1420	51648359	-6912845	0
1421	-7892040	-7892040	0
1422	38026302	-8361480	0
1423	-8505389	-8505389	0
1424	-2214853	-9111588	0
1425	2066129	-9733871	0
1426	-9921063	-9921063	0
1427	-6093183	-11516643	0
1428	-12086323	-12086323	0
1429	-7106510	-12132125	0
1430	33170792	-14017522	0
1431	-3606799	-14724554	0
1432	-4253235	-15298836	0
1433	29188387	-15521894	0
1434	-1577515	-15610546	0
1435	-9885099	-15705099	0
1436	-14393947	-16682849	0
1437	-5117355	-16693834	0
1438	4340177	-17369535	0
1439	13543388	-17383359	0
1440	6666476	-18137415	0
1441	-19528031	-19674873	0
1442	-1228035	-19814759	0
1443	28211088	-20001930	0
1444	-20528560	-20528560	0
1445	26721826	-21694335	0
1446	-21735014	-21735014	0
1447	-22851895	-23368755	0
1448	-10594175	-23594175	0
1449	-3121109	-23998728	0
1450	-16623557	-24491482	0
1451	-22745254	-24724362	0
1452	-22180499	-24780499	0
1453	-19538362	-24855990	0
1454	-24923864	-24923864	0
1455	-7519985	-26676915	0
1456	-24842466	-26949023	0
1457	-23440253	-27340253	0
1458	7064105	-27540700	0
1459	-18207897	-28407897	0
1460	-28551183	-28551183	0
1461	-2261186	-29218914	0
1462	-10312476	-29898763	0
1463	-30348023	-30348023	0
1464	-30503417	-30503417	0
1465	-32778006	-32778006	0
1466	-33000000	-33000000	0
1467	-33500000	-33500000	0
1468	-33713571	-33713571	0
1469	-34369221	-34369221	0
1470	-15717410	-35000000	0
1471	-35000000	-35000000	0
1472	-35000000	-35000000	0
1473	-35000000	-35000000	0
1474	28031715	-13356506	0
1475	311527862	68427862	0
1476	27146117	3446117	0
1477	-1985007	-1985007	0
1478	171312666	-18909601	0
1479	-22736034	-22736034	0
1480	-23327434	-23327434	0
1481	-27456806	-27456806	0
1482	-33995909	-33995909	0
1483	16500000	16500000	0
1484	202685612	107525790	0
1485	140559438	84559438	0
1486	46958599	18758599	0
1487	132552290	2074677	0
1488	29020814	1020814	0
1489	21440783	571379	0
1490	14267829	-4053385	0
1491	8495213	-15857920	0
1492	-11378812	-21991230	0
1493	-24591165	-24591165	0
1494	-5389127	-28716745	0
1495	-32822428	-32969000	0
1496	-33000000	-33000000	0
1497	540125409	276625409	0
1498	257027030	136606725	0
1499	80519290	1694407	0
1500	15925971	-10680652	0
1501	-8340066	-15211845	0
1502	188236410	141398518	0
1503	120032573	72632573	0
1504	94539117	69470202	0
1505	84898028	49150692	0
1506	67296462	48197993	0
1507	27450353	27450353	0
1508	38587268	25744720	0
1509	108428499	22712227	0
1510	57441732	18041732	0
1511	50339483	16814909	0
1512	56978202	11095600	0
1513	50332450	5915414	0
1514	45593167	3193167	0
1515	2327309	2327309	0
1516	62875000	2175000	0
1517	7498360	1022286	0
1518	29477797	-506218	0
1519	-7744043	-9462119	0
1520	-13456350	-13456350	0
1521	-2051678	-14151678	0
1522	11603990	-14195701	0
1523	-15359790	-15359790	0
1524	-13951934	-18205165	0
1525	47915361	-21022279	0
1526	-27659174	-27659174	0
1527	-28437251	-28437251	0
1528	-29100030	-29100030	0
1529	-30691304	-30691304	0
1530	-32000000	-32000000	0
1531	49750488	47300000	0
1532	128584158	62772375	0
1533	227210860	48096868	0
1534	179300000	39300000	0
1535	133350409	28076019	0
1536	22208180	22208180	0
1537	37079671	13983704	0
1538	-114219	-6814219	0
1539	-15173016	-18517259	0
1540	84502669	41502669	0
1541	265212467	212212467	0
1542	334402211	161652928	0
1543	277687518	140687518	0
1544	198641283	133479795	0
1545	256500000	115096820	0
1546	167618160	95014030	0
1547	252312677	90360822	0
1548	147025498	86632095	0
1549	106706683	85654751	0
1550	182453431	85646235	0
1551	137791704	84326736	0
1552	161502246	83502246	0
1553	163275519	83485385	0
1554	182384285	78344348	0
1555	135334774	78244774	0
1556	146823373	76823373	0
1557	151444419	75444419	0
1558	201946985	70422786	0
1559	298058010	70058010	0
1560	126822020	60135191	0
1561	133644662	55744662	0
1562	112051255	55416609	0
1563	136842739	53823381	0
1564	86117340	51001787	0
1565	139156664	49559647	0
1566	130245463	46806312	0
1567	73284813	46501438	0
1568	44787599	44787599	0
1569	62494381	44494381	0
1570	140466405	36486205	0
1571	130484854	36484854	0
1572	85121608	36380662	0
1573	77054484	35005217	0
1574	92529966	34251538	0
1575	41172251	34172251	0
1576	216075470	33634380	0
1577	85849781	33536011	0
1578	74932954	32932375	0
1579	31882934	31188085	0
1580	33998025	30321790	0
1581	51452467	30033780	0
1582	85150424	28715510	0
1583	35121280	28156435	0
1584	66439723	27139723	0
1585	132942835	26816662	0
1586	167593152	26068547	0
1587	125769678	23695808	0
1588	84770654	23359111	0
1589	52148538	23032453	0
1590	53282296	22990775	0
1591	22799004	22799004	0
1592	32432423	21432423	0
1593	99779728	20980159	0
1594	20825302	20825302	0
1595	38521916	20531965	0
1596	121967091	19667091	0
1597	63186871	19186871	0
1598	23801644	14338224	0
1599	103946923	13746923	0
1600	13140147	13140147	0
1601	12799060	12647449	0
1602	23629776	12629776	0
1603	135889117	12400223	0
1604	61388487	12100625	0
1605	40768144	12073277	0
1606	17855342	12023715	0
1607	23572822	10435190	0
1608	35343694	10259119	0
1609	21618420	10118420	0
1610	50276156	9568996	0
1611	8747385	8747385	0
1612	11457834	8432823	0
1613	51613606	8413606	0
1614	54646831	8233676	0
1615	7743350	7743350	0
1616	21078541	6918811	0
1617	21327406	5927406	0
1618	31449135	5608245	0
1619	52409520	5266619	0
1620	35390493	4742066	0
1621	72719647	2367005	0
1622	14798889	2345917	0
1623	8462071	2267774	0
1624	30288363	2172757	0
1625	18559999	1749894	0
1626	5076485	1576485	0
1627	57956618	577122	0
1628	3315804	569935	0
1629	24732938	-1299715	0
1630	-643243	-1834118	0
1631	20145607	-3307154	0
1632	-799467	-3474166	0
1633	-3785154	-3785154	0
1634	-6019234	-6019234	0
1635	-3419560	-6790560	0
1636	74283753	-6790690	0
1637	30772856	-7469705	0
1638	-8172704	-8199698	0
1639	37255916	-8851349	0
1640	-8241629	-9577793	0
1641	6040895	-9959105	0
1642	32616646	-10683354	0
1643	-11032429	-11032429	0
1644	962112	-11477936	0
1645	-6323229	-11675758	0
1646	10520649	-11701351	0
1647	6722311	-12733495	0
1648	-10107795	-12807795	0
1649	-7538999	-12989830	0
1650	2955399	-13069116	0
1651	-3676031	-13676031	0
1652	-13704226	-13704226	0
1653	13440721	-14259279	0
1654	-2971972	-15111972	0
1655	-13089292	-15665355	0
1656	-14641417	-15791616	0
1657	-8398743	-16998743	0
1658	-3815600	-17287907	0
1659	18330757	-17949701	0
1660	-18072318	-18072318	0
1661	-18421978	-18421978	0
1662	-12134791	-19034791	0
1663	-11096807	-19104705	0
1664	-6646889	-19856221	0
1665	28228460	-20637215	0
1666	-19580916	-20944990	0
1667	-11464425	-21464425	0
1668	34352607	-22310393	0
1669	-21154425	-22497440	0
1670	-23083131	-23083131	0
1671	-24678492	-24678492	0
1672	-25032507	-25832507	0
1673	-14686369	-26090851	0
1674	-11234415	-26234415	0
1675	-23539242	-26482203	0
1676	-26747450	-26897450	0
1677	5861301	-27024351	0
1678	5869934	-29330375	0
1679	-29461310	-29461310	0
1680	-22244314	-29519686	0
1681	22339566	-29798143	0
1682	-21406846	-29864261	0
1683	-29867031	-29996800	0
1684	-29841082	-29999082	0
1685	23048539	-30000000	0
1686	-4800109	-30000000	0
1687	-27282698	-30000000	0
1688	-30000000	-30000000	0
1689	-30000000	-30000000	0
1690	253985415	154785415	0
1691	158707495	90519402	0
1692	139797229	28097229	0
1693	68413527	27330657	0
1694	16336404	8036404	0
1695	24785536	-6640707	0
1696	-855414	-10377969	0
1697	-4283810	-11983810	0
1698	-8853850	-12069815	0
1699	4009663	-12996424	0
1700	-18933634	-21539796	0
1701	-3100203	-23100203	0
1702	-24140431	-24140431	0
1703	-13047022	-22198869	0
1704	467277270	180577270	0
1705	300283524	147083524	0
1706	112891683	72491683	0
1707	110398283	52639179	0
1708	77159085	46058698	0
1709	66050951	43399120	0
1710	66494141	39294270	0
1711	58254149	38954149	0
1712	36474705	36378093	0
1713	84914167	35914167	0
1714	66728529	32400856	0
1715	75452875	30990765	0
1716	167300000	26800000	0
1717	43430876	24353636	0
1718	54183683	24131264	0
1719	47294136	22255310	0
1720	69531134	20071303	0
1721	32780981	17172250	0
1722	73527925	16327925	0
1723	63943956	15107979	0
1724	11360491	11360491	0
1725	98549607	10372662	0
1726	12966716	9053924	0
1727	5000377	5000377	0
1728	5139618	4656328	0
1729	3341940	3341940	0
1730	5622417	2697999	0
1731	35129909	795985	0
1732	27307857	563179	0
1733	14517685	-1982315	0
1734	22983364	-3692894	0
1735	22236829	-7603171	0
1736	10159905	-10673350	0
1737	3320293	-11220364	0
1738	10208108	-17237822	0
1739	-19111857	-19111857	0
1740	-19565399	-19565399	0
1741	-19880795	-19880795	0
1742	-22467699	-22467699	0
1743	-15968557	-25224407	0
1744	-5139523	-28000000	0
1745	191765952	121261765	0
1746	154540579	34940579	0
1747	69173002	21700230	0
1748	15839555	14668445	0
1749	3657914	3432113	0
1750	-312347	-312347	0
1751	23078411	-9989882	0
1752	-560075	-17763955	0
1753	-11684491	-23036708	0
1754	128564919	52249455	0
1755	69900000	47888996	0
1756	46826768	42586544	0
1757	33491560	33491560	0
1758	30229890	30229890	0
1759	17270131	17089964	0
1760	16054607	16054607	0
1761	103759651	13803000	0
1762	53681183	11536376	0
1763	4770413	4770413	0
1764	28495466	-4504534	0
1765	-5807898	-5807898	0
1766	-6841192	-6841192	0
1767	159564	-12662421	0
1768	18160110	-13151022	0
1769	1773827	-13738149	0
1770	-13825574	-14165151	0
1771	-16381187	-16381187	0
1772	-16702103	-16702103	0
1773	-18287436	-18287436	0
1774	-17647911	-19499690	0
1775	-21795993	-21795993	0
1776	-22514515	-22514515	0
1777	-10433765	-22523765	0
1778	-24587877	-25909053	0
1779	-25454936	-26234363	0
1780	-27000000	-27000000	0
1781	159904750	120336178	0
1782	134822438	84222438	0
1783	151138471	83243478	0
1784	253423528	74241322	0
1785	173388425	62846113	0
1786	76404019	61341380	0
1787	174512063	50512063	0
1788	39703412	39703412	0
1789	35308153	35308153	0
1790	42613992	32331254	0
1791	70666486	31891803	0
1792	117663899	28544638	0
1793	24800000	24800000	0
1794	55275291	23875291	0
1795	64396664	20896664	0
1796	49763814	19506619	0
1797	37489752	19489752	0
1798	41602432	14122938	0
1799	25932335	11397291	0
1800	12788828	10985501	0
1801	6076721	6076721	0
1802	19043870	2544157	0
1803	1866213	766213	0
1804	2703083	-2485753	0
1805	-9478590	-9478590	0
1806	254942	-9991728	0
1807	-11530572	-11530572	0
1808	-12261426	-12261426	0
1809	-11024380	-13992817	0
1810	-7503478	-18503478	0
1811	-19845828	-22745828	0
1812	-24924712	-24924712	0
1813	-25870488	-26000000	0
1814	-26000000	-26000000	0
1815	-26000000	-26000000	0
1816	5031008	-5482285	0
1817	60801599	8079798	0
1818	3475778	434493	0
1819	597420667	345782930	0
1820	415783653	193692701	0
1821	188120004	144705587	0
1822	383080878	143106313	0
1823	249543085	123095302	0
1824	201941585	120000989	0
1825	128730841	109202565	0
1826	375588566	86634286	0
1827	295792986	70494598	0
1828	99868825	65168825	0
1829	156185387	59185387	0
1830	64476265	59136909	0
1831	89444496	57490748	0
1832	112984788	57234139	0
1833	77992536	55936232	0
1834	146302226	55048433	0
1835	117033509	55014842	0
1836	95168633	52267296	0
1837	51323571	51323571	0
1838	50729280	50729280	0
1839	139051250	49273505	0
1840	256527158	46500556	0
1841	127500343	46309760	0
1842	124228078	45662220	0
1843	73406855	41528000	0
1844	71633833	35457138	0
1845	31505065	31505065	0
1846	66036760	30973336	0
1847	94295584	29607383	0
1848	87798051	29098051	0
1849	27543354	27543354	0
1850	90036108	26676606	0
1851	59339696	26580136	0
1852	98696741	26100486	0
1853	46390601	23237389	0
1854	33240458	22545060	0
1855	103590699	22124400	0
1856	21261759	21261759	0
1857	30090374	20090374	0
1858	19942821	19942821	0
1859	39591257	19477235	0
1860	71952304	16597830	0
1861	16067398	16067398	0
1862	15295591	15295591	0
1863	52208711	15222514	0
1864	35468965	14882925	0
1865	30443032	14402572	0
1866	16515797	14008741	0
1867	15796145	13230435	0
1868	25738810	12738810	0
1869	11833473	11833473	0
1870	11947959	11447959	0
1871	13351350	11351350	0
1872	10990505	10990505	0
1873	10623801	10623801	0
1874	34183821	10017297	0
1875	31434942	9657731	0
1876	30078079	8687630	0
1877	13580992	8680992	0
1878	209268525	7589350	0
1879	25656960	7368960	0
1880	41015869	6664162	0
1881	45326393	6526393	0
1882	7457751	5542576	0
1883	57080933	5012990	0
1884	4548291	4548291	0
1885	30947405	4247405	0
1886	3842237	3842237	0
1887	3233104	3233104	0
1888	7092761	662155	0
1889	14393111	590119	0
1890	7079969	-120031	0
1891	732334	-618666	0
1892	14126427	-953318	0
1893	4863840	-1408568	0
1894	15686409	-2513591	0
1895	-2988859	-2988859	0
1896	22835784	-3164216	0
1897	-2601320	-3445415	0
1898	11054706	-5509959	0
1899	7209741	-6122847	0
1900	-408969	-7208969	0
1901	-4281777	-7281777	0
1902	-2089437	-7567156	0
1903	46009334	-8026285	0
1904	-3029169	-8344776	0
1905	-8881923	-8881923	0
1906	-5766720	-9432140	0
1907	-9497888	-9497888	0
1908	-9574927	-9668711	0
1909	1341896	-9948023	0
1910	11288577	-10011423	0
1911	-644238	-10016428	0
1912	-8272530	-10255565	0
1913	6635150	-10410556	0
1914	18530281	-10456057	0
1915	26639438	-10960562	0
1916	-11026468	-11026468	0
1917	-10665599	-11061668	0
1918	-784615	-11342885	0
1919	-11961340	-11961340	0
1920	3012862	-12487138	0
1921	-13396455	-13396455	0
1922	-9092589	-13461796	0
1923	-8574299	-13588356	0
1924	2511248	-13969037	0
1925	-11840720	-13991568	0
1926	-13770965	-14084256	0
1927	-14088310	-14088310	0
1928	-14268003	-14268003	0
1929	-12780633	-14280633	0
1930	-13746179	-14675559	0
1931	-13884234	-14884986	0
1932	-10194188	-14896353	0
1933	-14960434	-14960434	0
1934	-15713686	-15713686	0
1935	4206732	-16885730	0
1936	-17835005	-17835005	0
1937	-19221647	-19221647	0
1938	-19345223	-19345223	0
1939	-19483292	-19483292	0
1940	-8490294	-19871876	0
1941	-12149967	-20401494	0
1942	-20950473	-20991473	0
1943	-21182868	-21182868	0
1944	-4947042	-21926608	0
1945	-21394580	-22594580	0
1946	-16837455	-23297888	0
1947	-23809997	-23809997	0
1948	-24118255	-24118255	0
1949	-23584344	-24127858	0
1950	-24222577	-24222577	0
1951	-15735449	-24279172	0
1952	23530887	-24794495	0
1953	-24862115	-24862115	0
1954	-24870885	-24870885	0
1955	46594792	-25000000	0
1956	-15554919	-25000000	0
1957	-16791406	-25000000	0
1958	-19702589	-25000000	0
1959	-25000000	-25000000	0
1960	-25000000	-25000000	0
1961	-25000000	-25000000	0
1962	-25000000	-25000000	0
1963	-25000000	-25000000	0
1964	-13752421	-24183000	0
1965	106396178	83109310	0
1966	77334374	77334374	0
1967	62765463	51155000	0
1968	132229050	46269899	0
1969	46027933	41028687	0
1970	61527867	33262492	0
1971	38989834	27802742	0
1972	17798224	17798224	0
1973	15989088	15989088	0
1974	9208099	9208099	0
1975	8662299	8662299	0
1976	43348218	8428195	0
1977	12856306	7457946	0
1978	5823162	5823162	0
1979	4871190	4871190	0
1980	3732366	1170054	0
1981	59660160	1003155	0
1982	11792945	-759980	0
1983	-7019902	-7019902	0
1984	-7695214	-7695214	0
1985	-11000000	-11000000	0
1986	-11627590	-11627590	0
1987	474463	-14340926	0
1988	-15572796	-15572796	0
1989	-15707086	-17855194	0
1990	213814327	-19289545	0
1991	-19648659	-19648659	0
1992	-23364619	-23364619	0
1993	-22303235	-23950019	0
1994	-24000000	-24000000	0
1995	78636596	51990286	0
1996	511058751	267158751	0
1997	167187252	138487252	0
1998	62748264	62748264	0
1999	118237842	42637842	0
2000	89036870	30302314	0
2001	67614445	29614445	0
2002	54735925	17962534	0
2003	30182088	16235088	0
2004	15684906	4338033	0
2005	25783090	2568251	0
2006	-1026818	-1026818	0
2007	13374700	-4057604	0
2008	-4346385	-4346385	0
2009	-3876149	-6876149	0
2010	-7271665	-7271665	0
2011	-9980747	-9980747	0
2012	-10217492	-10217492	0
2013	-10708025	-10810486	0
2014	-11221604	-11488677	0
2015	-12339853	-12339853	0
2016	-15981475	-15981475	0
2017	1489150	-16222259	0
2018	27813834	-16886166	0
2019	-20284343	-20284343	0
2020	-18326623	-22989548	0
2021	21195779	-23000000	0
2022	14025144	14025144	0
2023	108753353	49475611	0
2024	484112351	184143657	0
2025	338099156	154483808	0
2026	167666650	122700007	0
2027	124590987	68648202	0
2028	58491516	53600072	0
2029	153477088	49477088	0
2030	48949793	37700064	0
2031	33762229	33762229	0
2032	49635441	32235441	0
2033	105767889	30767889	0
2034	73708457	29970690	0
2035	88520117	28620117	0
2036	55229695	27008662	0
2037	70542418	18270895	0
2038	35520063	14020063	0
2039	19771168	11316821	0
2040	14418006	8659817	0
2041	11762400	8059386	0
2042	3842377	3842377	0
2043	5882226	1530831	0
2044	23137797	264487	0
2045	3044057	-1331157	0
2046	5901338	-1841508	0
2047	9013349	-2471398	0
2048	3873142	-2648431	0
2049	-2711870	-2711870	0
2050	861785	-4048569	0
2051	-6283172	-6283172	0
2052	-7747170	-7747170	0
2053	-4783045	-8250700	0
2054	-8444012	-8444012	0
2055	-1965287	-9215287	0
2056	-6565625	-10669151	0
2057	-11303790	-11303790	0
2058	-12181208	-12181208	0
2059	-15952309	-15952309	0
2060	-17000000	-17000000	0
2061	-12551377	-17164935	0
2062	5238354	-17601468	0
2063	-15657543	-18757543	0
2064	-17934980	-20189922	0
2065	1134075	-20945639	0
2066	8051905	-22000000	0
2067	-22000000	-22000000	0
2068	-9600000	-9600000	0
2069	-20808846	-20964267	0
2070	71487651	27533882	0
2071	2862501	2862501	0
2072	794341	794341	0
2073	52863777	-4815648	0
2074	215412453	111092958	0
2075	31037603	31037603	0
2076	24785720	24785720	0
2077	27977233	21739347	0
2078	21273609	21273609	0
2079	22728560	19222729	0
2080	17017873	16729698	0
2081	22632609	15605602	0
2082	22928932	4296447	0
2083	18319801	3850922	0
2084	60452811	3149393	0
2085	15882378	731001	0
2086	-3242913	-3242913	0
2087	-3410133	-4710133	0
2088	-10891984	-11548054	0
2089	-14169043	-14169043	0
2090	-15953962	-20029184	0
2091	-20982604	-20982604	0
2092	-17859583	-17859583	0
2093	49201637	49201637	0
2094	9741435	-235564	0
2095	369925971	228159971	0
2096	431421625	198951625	0
2097	335413379	150004045	0
2098	317700000	146000000	0
2099	255932902	132932902	0
2100	298000141	117400141	0
2101	144675402	112675402	0
2102	249507594	104507594	0
2103	160752584	99352584	0
